[2025-06-26 16:00:47] DEBUG | (0.001) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None; alias=default
[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name" FROM "my_app_cart" WHERE "my_app_cart"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_customer"."id", "my_app_customer"."name" FROM "my_app_customer" WHERE "my_app_customer"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name" FROM "my_app_cart" WHERE "my_app_cart"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_customer"."id", "my_app_customer"."name" FROM "my_app_customer" WHERE "my_app_customer"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name" FROM "my_app_cart" WHERE "my_app_cart"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_customer"."id", "my_app_customer"."name" FROM "my_app_customer" WHERE "my_app_customer"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name" FROM "my_app_cart" WHERE "my_app_cart"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_customer"."id", "my_app_customer"."name" FROM "my_app_customer" WHERE "my_app_customer"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name" FROM "my_app_cart" WHERE "my_app_cart"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "my_app_customer"."id", "my_app_customer"."name" FROM "my_app_customer" WHERE "my_app_customer"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:29.709020' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:29.709020', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:29] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:31.521409' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:31.521409', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_receiptitem"; args=(); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_receiptitem"; args=(); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT "my_app_receiptitem"."id", "my_app_receiptitem"."receipt_id", "my_app_receiptitem"."product_id", "my_app_receiptitem"."quantity", "my_app_receiptitem"."unit_price", "my_app_receipt"."id", "my_app_receipt"."cart_id", "my_app_receipt"."total_amount", "my_app_receipt"."created_at", "my_app_cart"."id", "my_app_cart"."customer_id", "my_app_cart"."name", "my_app_customer"."id", "my_app_customer"."name", "my_app_product"."id", "my_app_product"."name", "my_app_product"."price", "my_app_product"."stock" FROM "my_app_receiptitem" INNER JOIN "my_app_receipt" ON ("my_app_receiptitem"."receipt_id" = "my_app_receipt"."id") INNER JOIN "my_app_cart" ON ("my_app_receipt"."cart_id" = "my_app_cart"."id") INNER JOIN "my_app_customer" ON ("my_app_cart"."customer_id" = "my_app_customer"."id") INNER JOIN "my_app_product" ON ("my_app_receiptitem"."product_id" = "my_app_product"."id") ORDER BY "my_app_receiptitem"."id" DESC; args=(); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:31.551013' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:31.551013', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:31] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:32.905982' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:32.905982', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_publisher"; args=(); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_publisher"; args=(); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT "my_app_publisher"."id", "my_app_publisher"."name", "my_app_publisher"."address" FROM "my_app_publisher" ORDER BY "my_app_publisher"."id" DESC; args=(); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:32.934763' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:32.934763', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:32] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:33.374983' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:33.374983', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product"; args=(); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product"; args=(); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT "my_app_product"."id", "my_app_product"."name", "my_app_product"."price", "my_app_product"."stock" FROM "my_app_product" ORDER BY "my_app_product"."id" DESC; args=(); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:04:33.410665' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:04:33.410665', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:04:33] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:17:07.786820' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:17:07.786820', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product" WHERE "my_app_product"."name" LIKE '%weath%' ESCAPE '\'; args=('%weath%',); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product"; args=(); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT "my_app_product"."id", "my_app_product"."name", "my_app_product"."price", "my_app_product"."stock" FROM "my_app_product" WHERE "my_app_product"."name" LIKE '%weath%' ESCAPE '\' ORDER BY "my_app_product"."id" DESC; args=('%weath%',); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:17:07.817543' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:17:07.817543', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:17:07] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:17:12] DEBUG | (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-06-26 09:17:12.401234' AND "django_session"."session_key" = 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf') LIMIT 21; args=('2025-06-26 09:17:12.401234', 'iwx9ooffm9bw7h9qd8oczfjl2pek3ymf'); alias=default

[2025-06-26 16:17:12] DEBUG | (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default

[2025-06-26 16:17:12] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product"; args=(); alias=default

[2025-06-26 16:17:12] DEBUG | (0.000) SELECT COUNT(*) AS "__count" FROM "my_app_product"; args=(); alias=default

[2025-06-26 16:17:12] DEBUG | (0.000) SELECT "my_app_product"."id", "my_app_product"."name", "my_app_product"."price", "my_app_product"."stock" FROM "my_app_product" ORDER BY "my_app_product"."id" DESC; args=(); alias=default

